run_id,loop,T,ts,stats_start_step,estimator,solver,RMSE,max_norm_err,MHE_scheme,MHE_horizon,mean_solver_time,median_solver_time,std_solver_time,min_solver_time,max_solver_time
51c9ba33,42,5.0,0.01,0,MHE (PCIP),iterative-cg1,nan,nan,"single-shooting, smoothing",10,1.0106333376218875,0.997499970253557,0.08014296506570741,0.8750999695621431,1.2617000029422343
51c9ba33,42,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,nan,nan,"single-shooting, smoothing",10,1.1392320040613413,1.1260999599471688,0.19500213896737606,0.7239999831654131,1.7590000061318278
51c9ba33,43,5.0,0.01,0,EKF,,6.276615287264602,6.530077211982008,,,0.13834930130999962,0.1383493013099996,2.7755575615628914e-17,0.1383493013099996,0.1383493013099996
51c9ba33,43,5.0,0.01,0,MHE (OSQP),osqp,0.40572717540260617,6.530077211982008,"single-shooting, smoothing",10,2.9023151781595,2.8996999899391085,0.03171915858714168,2.8050000546500087,2.9999000253155828
51c9ba33,43,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.3513821312959575,6.530077211982008,"single-shooting, smoothing",10,0.9831788577533171,0.9778999956324697,0.07463611664594608,0.7674000225961208,1.1915999930351973
51c9ba33,43,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.3081650499888758,6.530077211982008,"single-shooting, smoothing",10,1.0168751062666799,1.005949976388365,0.07186067587501815,0.845499977003783,1.2277999776415527
51c9ba33,44,5.0,0.01,0,EKF,,nan,nan,,,0.13707445117881045,0.1370744511788105,5.551115123125783e-17,0.1370744511788105,0.1370744511788105
51c9ba33,44,5.0,0.01,0,MHE (OSQP),osqp,nan,nan,"single-shooting, smoothing",10,2.1272562407830264,2.0455499761737883,1.2130570236826832,0.2229000092484057,4.445000027772039
51c9ba33,44,5.0,0.01,0,MHE (PCIP),iterative-cg1,nan,nan,"single-shooting, smoothing",10,1.8550410573000693,1.8396999803371727,0.07728998963794131,1.6748999478295445,2.08609999390319
51c9ba33,44,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,nan,nan,"single-shooting, smoothing",10,2.9630839552187904,2.9553999775089324,0.0726395826498152,2.8276999946683645,3.1886999495327473
51c9ba33,45,5.0,0.01,0,EKF,,6.291402517799255,6.844948517320992,,,0.13619900203334123,0.1361990020333412,2.7755575615628914e-17,0.1361990020333412,0.1361990020333412
51c9ba33,45,5.0,0.01,0,MHE (OSQP),osqp,0.9032160558460093,6.844948517320992,"single-shooting, smoothing",10,2.903277556379407,2.8956999885849655,0.03984273754067693,2.793300023768097,3.0462000286206603
51c9ba33,45,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.5097315751897561,6.844948517320992,"single-shooting, smoothing",10,0.9943422728493938,0.9875000105239451,0.07146022722106281,0.8087999885901809,1.193900010548532
51c9ba33,45,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.46126166517391287,6.844948517320992,"single-shooting, smoothing",10,1.0828626312224081,1.064100011717528,0.0954615959364348,0.8423000108450651,1.337299996521324
51c9ba33,46,5.0,0.01,0,EKF,,6.285866562889554,7.0153588465895735,,,0.15376646702778257,0.15376646702778257,0.0,0.15376646702778257,0.15376646702778257
51c9ba33,46,5.0,0.01,0,MHE (OSQP),osqp,0.31453550790308304,7.0153588465895735,"single-shooting, smoothing",10,2.9868050376500497,2.962099970318377,0.08793585668686568,2.8664999990724027,3.2659999560564756
51c9ba33,46,5.0,0.01,0,MHE (PCIP),iterative-cg1,0.3070285187059928,7.0153588465895735,"single-shooting, smoothing",10,1.0469906244300848,1.0425499931443483,0.06544869255263956,0.8724000072106719,1.2355000362731516
51c9ba33,46,5.0,0.01,0,MHE (PCIP+L1AO),iterative-cg1,0.27439445935368384,7.0153588465895735,"single-shooting, smoothing",10,1.0803160758296295,1.0765999904833734,0.06414654639701958,0.9053999674506485,1.2761999969370663
