run_id,loop,estimator,T,time,estimation_error_norm
5274f047,40,LMHE3,5.0,3.20,0.089314
5274f047,40,EKF,5.0,3.21,0.212119
5274f047,40,LMHE1,5.0,3.21,0.137828
5274f047,40,LMHE2,5.0,3.21,0.139559
5274f047,40,LMHE3,5.0,3.21,0.091175
5274f047,40,EKF,5.0,3.22,0.232610
5274f047,40,LMHE1,5.0,3.22,0.157098
5274f047,40,LMHE2,5.0,3.22,0.171086
5274f047,40,LMHE3,5.0,3.22,0.110250
5274f047,40,EKF,5.0,3.23,0.250308
5274f047,40,LMHE1,5.0,3.23,0.172209
5274f047,40,LMHE2,5.0,3.23,0.160560
5274f047,40,LMHE3,5.0,3.23,0.116786
5274f047,40,EKF,5.0,3.24,0.243337
5274f047,40,LMHE1,5.0,3.24,0.165164
5274f047,40,LMHE2,5.0,3.24,0.139966
5274f047,40,LMHE3,5.0,3.24,0.102906
5274f047,40,EKF,5.0,3.25,0.248029
5274f047,40,LMHE1,5.0,3.25,0.170880
5274f047,40,LMHE2,5.0,3.25,0.161413
5274f047,40,LMHE3,5.0,3.25,0.109644
5274f047,40,EKF,5.0,3.26,0.264763
5274f047,40,LMHE1,5.0,3.26,0.184436
5274f047,40,LMHE2,5.0,3.26,0.147327
5274f047,40,LMHE3,5.0,3.26,0.109712
5274f047,40,EKF,5.0,3.27,0.289200
5274f047,40,LMHE1,5.0,3.27,0.206381
5274f047,40,LMHE2,5.0,3.27,0.172499
5274f047,40,LMHE3,5.0,3.27,0.125054
5274f047,40,EKF,5.0,3.28,0.283065
5274f047,40,LMHE1,5.0,3.28,0.198429
5274f047,40,LMHE2,5.0,3.28,0.126019
5274f047,40,LMHE3,5.0,3.28,0.106792
5274f047,40,EKF,5.0,3.29,0.293343
5274f047,40,LMHE1,5.0,3.29,0.210213
5274f047,40,LMHE2,5.0,3.29,0.169256
5274f047,40,LMHE3,5.0,3.29,0.120471
5274f047,40,EKF,5.0,3.30,0.289859
5274f047,40,LMHE1,5.0,3.30,0.207949
5274f047,40,LMHE2,5.0,3.30,0.152760
5274f047,40,LMHE3,5.0,3.30,0.117789
5274f047,40,EKF,5.0,3.31,0.289518
5274f047,40,LMHE1,5.0,3.31,0.205724
5274f047,40,LMHE2,5.0,3.31,0.127842
5274f047,40,LMHE3,5.0,3.31,0.105341
5274f047,40,EKF,5.0,3.32,0.281023
5274f047,40,LMHE1,5.0,3.32,0.197413
5274f047,40,LMHE2,5.0,3.32,0.118754
5274f047,40,LMHE3,5.0,3.32,0.092657
5274f047,40,EKF,5.0,3.33,0.274212
5274f047,40,LMHE1,5.0,3.33,0.195976
5274f047,40,LMHE2,5.0,3.33,0.152316
5274f047,40,LMHE3,5.0,3.33,0.102035
5274f047,40,EKF,5.0,3.34,0.288482
5274f047,40,LMHE1,5.0,3.34,0.211794
5274f047,40,LMHE2,5.0,3.34,0.160467
5274f047,40,LMHE3,5.0,3.34,0.115771
5274f047,40,EKF,5.0,3.35,0.288912
5274f047,40,LMHE1,5.0,3.35,0.212321
5274f047,40,LMHE2,5.0,3.35,0.140660
5274f047,40,LMHE3,5.0,3.35,0.112100
5274f047,40,EKF,5.0,3.36,0.293320
5274f047,40,LMHE1,5.0,3.36,0.217743
5274f047,40,LMHE2,5.0,3.36,0.145968
5274f047,40,LMHE3,5.0,3.36,0.113821
5274f047,40,EKF,5.0,3.37,0.308955
5274f047,40,LMHE1,5.0,3.37,0.236319
5274f047,40,LMHE2,5.0,3.37,0.180716
